Iteraciones,Energia_liberada,Energia_total
1793900,0.000000,0.220612
1794000,0.000000,0.231922
1794100,0.000000,0.268172
1794200,0.000000,0.233686
1794300,0.000000,0.202973
1794400,0.000000,0.229178
1794500,0.000000,0.215887
1794600,0.000000,0.230363
1794700,0.000000,0.254905
1794800,0.000000,0.250200
1794900,0.000000,0.276676
1795000,0.000000,0.255715
1795100,0.000000,0.297822
1795200,0.000000,0.291121
1795300,0.000000,0.279360
1795400,0.000000,0.278524
1795500,0.000000,0.267359
1795600,0.000000,0.288589
1795700,0.000000,0.266617
1795800,0.000000,0.263675
1795900,0.000000,0.216303
1796000,0.000000,0.270528
1796100,0.000000,0.268469
1796200,0.000000,0.277509
1796300,0.000000,0.286283
1796400,0.000000,0.267237
1796500,0.000000,0.252814
1796600,0.000000,0.239957
1796700,0.000000,0.271269
1796800,0.000000,0.250197
1796900,0.000000,0.240556
1797000,0.000000,0.243574
1797100,0.000000,0.242718
1797200,0.000000,0.268692
1797300,0.000000,0.259108
1797400,0.000000,0.262096
1797500,0.000000,0.245161
1797600,0.000000,0.252776
1797700,0.000000,0.238898
1797800,0.000000,0.253346
1797900,0.000000,0.246445
1798000,0.000000,0.246159
1798100,0.000000,0.251808
1798200,0.000000,0.259432
1798300,0.000000,0.288533
1798400,0.000000,0.275153
1798500,0.000000,0.298547
1798600,0.000000,0.274763
1798700,0.000000,0.298566
1798800,0.000000,0.296484
1798900,0.000000,0.267339
1799000,0.000000,0.274038
1799100,0.000000,0.256428
1799200,0.000000,0.229685
1799300,0.000000,0.241242
1799400,0.000000,0.258180
1799500,0.000000,0.281026
1799600,0.000000,0.300005
1799700,0.000000,0.275960
1799800,0.000000,0.274702
1799900,0.000000,0.281373
1800000,0.000000,0.296664
1800100,0.000000,0.296316
1800200,0.000000,0.261025
1800300,0.000000,0.258141
1800400,0.000000,0.250728
1800500,0.000000,0.235687
1800600,0.000000,0.233328
1800700,0.000000,0.227418
1800800,0.000000,0.231202
1800900,0.000000,0.254924
1801000,0.000000,0.252361
1801100,0.000000,0.271994
1801200,0.000000,0.266128
1801300,0.000000,0.251055
1801400,0.000000,0.247509
1801500,0.000000,0.265309
1801600,0.000000,0.255352
1801700,0.000000,0.261945
1801800,0.000000,0.248190
1801900,0.000000,0.224966
1802000,0.000000,0.246367
1802100,0.000000,0.249727
1802200,0.000000,0.288926
1802300,0.000000,0.287657
1802400,0.000000,0.266770
1802500,0.000000,0.279049
1802600,0.000000,0.272573
1802700,0.000000,0.264642
1802800,0.000000,0.222307
1802900,0.000000,0.225211
1803000,0.000000,0.237754
1803100,0.000000,0.255266
1803200,0.000000,0.269375
1803300,0.000000,0.290392
1803400,0.000000,0.286761
1803500,0.000000,0.276582
1803600,0.000000,0.253780
1803700,0.000000,0.239933
1803800,0.000000,0.255040
1803900,0.000000,0.232927
1804000,0.000000,0.261586
1804100,0.000000,0.254961
1804200,0.000000,0.267865
1804300,0.000000,0.273070
1804400,0.000000,0.281566
1804500,0.000000,0.285100
1804600,0.000000,0.279470
1804700,0.000000,0.249239
1804800,0.000000,0.230384
1804900,0.000000,0.255849
1805000,0.000000,0.272120
1805100,0.000000,0.259745
1805200,0.000000,0.240626
1805300,0.000000,0.261813
1805400,0.000000,0.292686
1805500,0.000000,0.308774
1805600,0.000000,0.313630
1805700,0.000000,0.294124
1805800,0.000000,0.275454
1805900,0.000000,0.279259
1806000,0.000000,0.265806
1806100,0.000000,0.264493
1806200,0.000000,0.251946
1806300,0.000000,0.265178
1806400,0.000000,0.252573
1806500,0.000000,0.253872
1806600,0.000000,0.244657
1806700,0.000000,0.244278
1806800,0.000000,0.274136
1806900,0.000000,0.285257
1807000,0.000000,0.275199
1807100,0.000000,0.273377
1807200,0.000000,0.249920
1807300,0.000000,0.288596
1807400,0.000000,0.281386
1807500,0.000000,0.276234
1807600,0.000000,0.251961
1807700,0.000000,0.255896
1807800,0.000000,0.252572
1807900,0.000000,0.246209
1808000,0.000000,0.258924
1808100,0.000000,0.244442
1808200,0.000000,0.253544
1808300,0.000000,0.237824
1808400,0.000000,0.253297
1808500,0.000000,0.298916
1808600,0.000000,0.277263
1808700,0.000000,0.256569
1808800,0.000000,0.258587
1808900,0.000000,0.246809
1809000,0.000000,0.248735
1809100,0.000000,0.261354
1809200,0.000000,0.262869
1809300,0.000000,0.225441
1809400,0.000000,0.227405
1809500,0.000000,0.240907
1809600,0.000000,0.231579
1809700,0.000000,0.254086
1809800,0.000000,0.282805
1809900,0.000000,0.242879
1810000,0.000000,0.261707
1810100,0.000000,0.264410
1810200,0.000000,0.267708
1810300,0.000000,0.274904
1810400,0.000000,0.261588
1810500,0.000000,0.252527
1810600,0.000000,0.258860
1810700,0.000000,0.240516
1810800,0.000000,0.248326
1810900,0.000000,0.229030
1811000,0.000000,0.230826
1811100,0.000000,0.244971
1811200,0.000000,0.281323
1811300,0.000000,0.283427
1811400,0.000000,0.278788
1811500,0.000000,0.284402
1811600,0.000000,0.283939
1811700,0.000000,0.273881
1811800,0.000000,0.283752
1811900,0.000000,0.282104
1812000,0.000000,0.278021
1812100,0.000000,0.268554
1812200,0.000000,0.247113
1812300,0.000000,0.225454
1812400,0.000000,0.266304
1812500,0.000000,0.258131
1812600,0.000000,0.262593
1812700,0.000000,0.258164
1812800,0.000000,0.270876
1812900,0.000000,0.265201
1813000,0.000000,0.261246
1813100,0.000000,0.276253
1813200,0.000000,0.277908
1813300,0.000000,0.261157
1813400,0.000000,0.261741
1813500,0.000000,0.263319
1813600,0.000000,0.257443
1813700,0.000000,0.276800
1813800,0.000000,0.245517
1813900,0.000000,0.258169
1814000,0.000000,0.265817
1814100,0.000000,0.245946
1814200,0.000000,0.276158
1814300,0.000000,0.285497
1814400,0.000000,0.250666
1814500,0.000000,0.260090
1814600,0.000000,0.276607
1814700,0.000000,0.250177
1814800,0.000000,0.256521
1814900,0.000000,0.269575
1815000,0.000000,0.269032
1815100,0.000000,0.254467
1815200,0.000000,0.266632
1815300,0.000000,0.256343
1815400,0.000000,0.252019
1815500,0.000000,0.244953
1815600,0.000000,0.230597
1815700,0.000000,0.238311
1815800,0.000000,0.235119
1815900,0.000000,0.256528
1816000,0.000000,0.262554
1816100,0.000000,0.233975
1816200,0.000000,0.218501
1816300,0.000000,0.223987
1816400,0.000000,0.254683
1816500,0.000000,0.256950
1816600,0.000000,0.284467
1816700,0.000000,0.281018
1816800,0.000000,0.263554
1816900,0.000000,0.265521
1817000,0.000000,0.257045
1817100,0.000000,0.288859
1817200,0.000000,0.252107
1817300,0.000000,0.271297
1817400,0.000000,0.299398
1817500,0.000000,0.264184
1817600,0.000000,0.235130
1817700,0.000000,0.281644
1817800,0.000000,0.279306
1817900,0.000000,0.268818
1818000,0.000000,0.254922
1818100,0.000000,0.263753
1818200,0.000000,0.254300
1818300,0.000000,0.255862
1818400,0.000000,0.235985
1818500,0.000000,0.242129
1818600,0.000000,0.235094
1818700,0.000000,0.255802
1818800,0.000000,0.265946
1818900,0.000000,0.274045
1819000,0.000000,0.262488
1819100,0.000000,0.256163
1819200,0.000000,0.230562
1819300,0.000000,0.239721
1819400,0.000000,0.264198
1819500,0.000000,0.251335
1819600,0.000000,0.252700
1819700,0.000000,0.262080
1819800,0.000000,0.258223
1819900,0.000000,0.240167
1820000,0.000000,0.280495
1820100,0.000000,0.261991
1820200,0.000000,0.252200
1820300,0.000000,0.258803
1820400,0.000000,0.250462
1820500,0.000000,0.244335
1820600,0.000000,0.265255
1820700,0.000000,0.281011
1820800,0.000000,0.303008
1820900,0.000000,0.267916
1821000,0.000000,0.278764
1821100,0.000000,0.249230
1821200,0.000000,0.237525
1821300,0.000000,0.259887
1821400,0.000000,0.265548
1821500,0.000000,0.254328
1821600,0.000000,0.235660
1821700,0.000000,0.234392
1821800,0.000000,0.244415
1821900,0.000000,0.267511
1822000,0.000000,0.259642
1822100,0.000000,0.253573
1822200,0.000000,0.265738
1822300,0.000000,0.277530
1822400,0.000000,0.269739
1822500,0.000000,0.245757
1822600,0.000000,0.243595
1822700,0.000000,0.252718
1822800,0.000000,0.265089
1822900,0.000000,0.255304
1823000,0.000000,0.261793
1823100,0.000000,0.253078
1823200,0.000000,0.267368
1823300,0.000000,0.286166
1823400,0.000000,0.272353
1823500,0.000000,0.270312
1823600,0.000000,0.249867
1823700,0.000000,0.254389
1823800,0.000000,0.266641
1823900,0.000000,0.261001
1824000,0.000000,0.250582
1824100,0.000000,0.255428
1824200,0.000000,0.246261
1824300,0.000000,0.268185
1824400,0.000000,0.265270
1824500,0.000000,0.271761
1824600,0.000000,0.271816
1824700,0.000000,0.250482
1824800,0.000000,0.247326
1824900,0.000000,0.249924
1825000,0.000000,0.245677
1825100,0.000000,0.253402
1825200,0.000000,0.267040
1825300,0.000000,0.265354
1825400,0.000000,0.292721
1825500,0.000000,0.244898
1825600,0.000000,0.245399
1825700,0.000000,0.242411
1825800,0.000000,0.253567
1825900,0.000000,0.266091
1826000,0.000000,0.248993
1826100,0.000000,0.251689
1826200,0.000000,0.251993
1826300,0.000000,0.246116
1826400,0.000000,0.246417
1826500,0.000000,0.258522
1826600,0.000000,0.255925
1826700,0.000000,0.268413
1826800,0.000000,0.240997
1826900,0.000000,0.230529
1827000,0.000000,0.266065
1827100,0.000000,0.280373
1827200,0.000000,0.265953
1827300,0.000000,0.260954
1827400,0.000000,0.278389
1827500,0.000000,0.280244
1827600,0.000000,0.276743
1827700,0.000000,0.297433
1827800,0.000000,0.298973
1827900,0.000000,0.273499
1828000,0.000000,0.271758
1828100,0.000000,0.286467
1828200,0.000000,0.237213
1828300,0.000000,0.246996
1828400,0.000000,0.245562
1828500,0.000000,0.224081
1828600,0.000000,0.237294
1828700,0.000000,0.277300
1828800,0.000000,0.247158
1828900,0.000000,0.272371
1829000,0.000000,0.238439
1829100,0.000000,0.263110
1829200,0.000000,0.267290
1829300,0.000000,0.283486
1829400,0.000000,0.259179
1829500,0.000000,0.254759
1829600,0.000000,0.261207
1829700,0.000000,0.260333
1829800,0.000000,0.267018
1829900,0.000000,0.297897
1830000,0.000000,0.263994
1830100,0.000000,0.249218
1830200,0.000000,0.252387
1830300,0.000000,0.260472
1830400,0.000000,0.279095
1830500,0.000000,0.244723
1830600,0.000000,0.244125
1830700,0.000000,0.239471
1830800,0.000000,0.274170
1830900,0.000000,0.245657
1831000,0.000000,0.244077
1831100,0.000000,0.253748
1831200,0.000000,0.267200
1831300,0.000000,0.266233
1831400,0.000000,0.252083
1831500,0.000000,0.265732
1831600,0.000000,0.259398
1831700,0.000000,0.243794
1831800,0.000000,0.269002
1831900,0.000000,0.291508
1832000,0.000000,0.287929
1832100,0.000000,0.269924
1832200,0.000000,0.231774
1832300,0.000000,0.241366
1832400,0.000000,0.232204
1832500,0.000000,0.258200
1832600,0.000000,0.245377
1832700,0.000000,0.238190
1832800,0.000000,0.247279
1832900,0.000000,0.248859
1833000,0.000000,0.267807
1833100,0.000000,0.270350
1833200,0.000000,0.269408
1833300,0.000000,0.262084
1833400,0.000000,0.251132
1833500,0.000000,0.226765
1833600,0.000000,0.231846
1833700,0.000000,0.243009
1833800,0.000000,0.246309
1833900,0.000000,0.257544
1834000,0.000000,0.280144
1834100,0.000000,0.288325
1834200,0.000000,0.283516
1834300,0.000000,0.256322
1834400,0.000000,0.261070
1834500,0.000000,0.273704
1834600,0.000000,0.244438
1834700,0.000000,0.279460
1834800,0.000000,0.259628
1834900,0.000000,0.263700
1835000,0.000000,0.234591
1835100,0.000000,0.236448
1835200,0.000000,0.252999
1835300,0.000000,0.254400
1835400,0.000000,0.262332
1835500,0.000000,0.308405
1835600,0.000000,0.277463
1835700,0.000000,0.253472
1835800,0.000000,0.249824
1835900,0.000000,0.250848
1836000,0.000000,0.253284
1836100,0.000000,0.262068
1836200,0.000000,0.243649
1836300,0.000000,0.238906
1836400,0.000000,0.228403
1836500,0.000000,0.233865
1836600,0.000000,0.252015
1836700,0.000000,0.235958
1836800,0.000000,0.265062
1836900,0.000000,0.223499
1837000,0.000000,0.215154
1837100,0.000000,0.231593
1837200,0.000000,0.240821
1837300,0.000000,0.246010
1837400,0.000000,0.225161
1837500,0.000000,0.239623
1837600,0.000000,0.265454
1837700,0.000000,0.284209
1837800,0.000000,0.284668
1837900,0.000000,0.248158
1838000,0.000000,0.260245
1838100,0.000000,0.244922
1838200,0.000000,0.263590
1838300,0.000000,0.265962
1838400,0.000000,0.246497
1838500,0.000000,0.253310
1838600,0.000000,0.249789
1838700,0.000000,0.241571
1838800,0.000000,0.244739
1838900,0.000000,0.239090
1839000,0.000000,0.239554
1839100,0.000000,0.245161
1839200,0.000000,0.265891
1839300,0.000000,0.221676
1839400,0.000000,0.256070
1839500,0.000000,0.244916
1839600,0.000000,0.230374
1839700,0.000000,0.256234
1839800,0.000000,0.233477
1839900,0.000000,0.242791
1840000,0.000000,0.261819
1840100,0.000000,0.256314
1840200,0.000000,0.244386
1840300,0.000000,0.263872
1840400,0.000000,0.277058
1840500,0.000000,0.306804
1840600,0.000000,0.277276
1840700,0.000000,0.251345
1840800,0.000000,0.267973
1840900,0.000000,0.250457
1841000,0.000000,0.262119
1841100,0.000000,0.285783
1841200,0.000000,0.294984
1841300,0.000000,0.276883
1841400,0.000000,0.264911
1841500,0.000000,0.240054
1841600,0.000000,0.256534
1841700,0.000000,0.264345
1841800,0.000000,0.243023
1841900,0.000000,0.225858
1842000,0.000000,0.239473
1842100,0.000000,0.261144
1842200,0.000000,0.266674
1842300,0.000000,0.278408
1842400,0.000000,0.261933
1842500,0.000000,0.289864
1842600,0.000000,0.282232
1842700,0.000000,0.286818
1842800,0.000000,0.266628
1842900,0.000000,0.240006
1843000,0.000000,0.226024
1843100,0.000000,0.235059
1843200,0.000000,0.261064
1843300,0.000000,0.230068
1843400,0.000000,0.256591
1843500,0.000000,0.273826
1843600,0.000000,0.280147
1843700,0.000000,0.243249
1843800,0.000000,0.220761
1843900,0.000000,0.225027
1844000,0.000000,0.225261
1844100,0.000000,0.211813
1844200,0.000000,0.259498
1844300,0.000000,0.291891
1844400,0.000000,0.262551
1844500,0.000000,0.274066
1844600,0.000000,0.282081
1844700,0.000000,0.278861
1844800,0.000000,0.285219
1844900,0.000000,0.276041
1845000,0.000000,0.260668
1845100,0.000000,0.263832
1845200,0.000000,0.254046
1845300,0.000000,0.258641
1845400,0.000000,0.261643
1845500,0.000000,0.251957
1845600,0.000000,0.284030
1845700,0.000000,0.263540
1845800,0.000000,0.261896
1845900,0.000000,0.249039
1846000,0.000000,0.260605
1846100,0.000000,0.288619
1846200,0.000000,0.291235
1846300,0.000000,0.283729
1846400,0.000000,0.268401
1846500,0.000000,0.253099
1846600,0.000000,0.266269
1846700,0.000000,0.268281
1846800,0.000000,0.252375
1846900,0.000000,0.248583
1847000,0.000000,0.241445
1847100,0.000000,0.263105
1847200,0.000000,0.253257
1847300,0.000000,0.247786
1847400,0.000000,0.249356
1847500,0.000000,0.242310
1847600,0.000000,0.274141
1847700,0.000000,0.258982
1847800,0.000000,0.257057
1847900,0.000000,0.248583
1848000,0.000000,0.243178
1848100,0.000000,0.252922
1848200,0.000000,0.216410
1848300,0.000000,0.223567
1848400,0.000000,0.251438
1848500,0.000000,0.250721
1848600,0.000000,0.282383
1848700,0.000000,0.268919
1848800,0.000000,0.274205
1848900,0.000000,0.275263
1849000,0.000000,0.232281
1849100,0.000000,0.218983
1849200,0.000000,0.231055
1849300,0.000000,0.243325
1849400,0.000000,0.249011
1849500,0.000000,0.259794
1849600,0.000000,0.263640
1849700,0.000000,0.241347
1849800,0.000000,0.254696
1849900,0.000000,0.246984
1850000,0.000000,0.255858
1850100,0.000000,0.254726
1850200,0.000000,0.250289
1850300,0.000000,0.245487
1850400,0.000000,0.273792
1850500,0.000000,0.271329
1850600,0.000000,0.255178
1850700,0.000000,0.275147
1850800,0.000000,0.296122
1850900,0.000000,0.290237
1851000,0.000000,0.265263
1851100,0.000000,0.275112
1851200,0.000000,0.280958
1851300,0.000000,0.282144
1851400,0.000000,0.269637
1851500,0.000000,0.275237
1851600,0.000000,0.268592
1851700,0.000000,0.260674
1851800,0.000000,0.256359
1851900,0.000000,0.267257
1852000,0.000000,0.238827
1852100,0.000000,0.261402
1852200,0.000000,0.259978
1852300,0.000000,0.217525
1852400,0.000000,0.239839
1852500,0.000000,0.252877
1852600,0.000000,0.242109
1852700,0.000000,0.260914
1852800,0.000000,0.282629
1852900,0.000000,0.279695
1853000,0.000000,0.267966
1853100,0.000000,0.294057
1853200,0.000000,0.291198
1853300,0.000000,0.257257
1853400,0.000000,0.283030
1853500,0.000000,0.276284
1853600,0.000000,0.262443
1853700,0.000000,0.257283
1853800,0.000000,0.261824
1853900,0.000000,0.276881
1854000,0.000000,0.265091
1854100,0.000000,0.239815
1854200,0.000000,0.245260
1854300,0.000000,0.251275
1854400,0.000000,0.256197
1854500,0.000000,0.251776
1854600,0.000000,0.266281
1854700,0.000000,0.262407
1854800,0.000000,0.247112
1854900,0.000000,0.278628
1855000,0.000000,0.270448
1855100,0.000000,0.250676
1855200,0.000000,0.254282
1855300,0.000000,0.259675
1855400,0.000000,0.243646
1855500,0.000000,0.259536
1855600,0.000000,0.257911
1855700,0.000000,0.262269
1855800,0.000000,0.275005
1855900,0.000000,0.239681
1856000,0.000000,0.219843
1856100,0.000000,0.249933
1856200,0.000000,0.273809
1856300,0.000000,0.268569
1856400,0.000000,0.276114
1856500,0.000000,0.285245
1856600,0.000000,0.296627
1856700,0.000000,0.270525
1856800,0.000000,0.251366
1856900,0.000000,0.248181
1857000,0.000000,0.269455
1857100,0.000000,0.274610
1857200,0.000000,0.262870
1857300,0.000000,0.277033
1857400,0.000000,0.250487
1857500,0.000000,0.255640
1857600,0.000000,0.264098
1857700,0.000000,0.279946
1857800,0.000000,0.295818
1857900,0.000000,0.269075
1858000,0.000000,0.232738
1858100,0.000000,0.267617
1858200,0.000000,0.262991
1858300,0.000000,0.250220
1858400,0.000000,0.279083
1858500,0.000000,0.290723
1858600,0.000000,0.267718
1858700,0.000000,0.274529
1858800,0.000000,0.254053
1858900,0.000000,0.246518
1859000,0.000000,0.247952
1859100,0.000000,0.250862
1859200,0.000000,0.231896
1859300,0.000000,0.273785
1859400,0.000000,0.242008
1859500,0.000000,0.241294
1859600,0.000000,0.226111
1859700,0.000000,0.220678
1859800,0.000000,0.238178
1859900,0.000000,0.230731
1860000,0.000000,0.247897
1860100,0.000000,0.274796
1860200,0.000000,0.236400
1860300,0.000000,0.238798
1860400,0.000000,0.248225
1860500,0.000000,0.253858
1860600,0.000000,0.241217
1860700,0.000000,0.253786
1860800,0.000000,0.274402
1860900,0.000000,0.257094
1861000,0.000000,0.268894
1861100,0.000000,0.259301
1861200,0.000000,0.239599
1861300,0.000000,0.237653
1861400,0.000000,0.254467
1861500,0.000000,0.286669
1861600,0.000000,0.275741
1861700,0.000000,0.286770
1861800,0.000000,0.249144
1861900,0.000000,0.254092
1862000,0.000000,0.258902
1862100,0.000000,0.244240
1862200,0.000000,0.250926
1862300,0.000000,0.263030
1862400,0.000000,0.252468
1862500,0.000000,0.261163
1862600,0.000000,0.243450
1862700,0.000000,0.243326
1862800,0.000000,0.264618
1862900,0.000000,0.257598
1863000,0.000000,0.251327
1863100,0.000000,0.251049
1863200,0.000000,0.234731
1863300,0.000000,0.236854
1863400,0.000000,0.248681
1863500,0.000000,0.225031
1863600,0.000000,0.238618
1863700,0.000000,0.250120
1863800,0.000000,0.260038
1863900,0.000000,0.268433
1864000,0.000000,0.278438
1864100,0.000000,0.275752
1864200,0.000000,0.251949
1864300,0.000000,0.253919
1864400,0.000000,0.243081
1864500,0.000000,0.241904
1864600,0.000000,0.259105
1864700,0.000000,0.296983
1864800,0.000000,0.270886
1864900,0.000000,0.247261
1865000,0.000000,0.232105
1865100,0.000000,0.233200
1865200,0.000000,0.246540
1865300,0.000000,0.233086
1865400,0.000000,0.259128
1865500,0.000000,0.265169
1865600,0.000000,0.230378
1865700,0.000000,0.269214
1865800,0.000000,0.278997
1865900,0.000000,0.285672
1866000,0.000000,0.294362
1866100,0.000000,0.303446
1866200,0.000000,0.257182
1866300,0.000000,0.258361
1866400,0.000000,0.241149
1866500,0.000000,0.250997
1866600,0.000000,0.256016
1866700,0.000000,0.292603
1866800,0.000000,0.269662
1866900,0.000000,0.295949
1867000,0.000000,0.255490
1867100,0.000000,0.258086
